user_id,food_item,category,time_of_day,rating
u230,Manchurian,spicy,lunch,3
u230,Tandoori Chicken,spicy,snack,5
u230,Rajma Chawal,mild,dinner,4
u230,Manchurian,spicy,dinner,3
u230,Idli,mild,breakfast,3
u230,Samosa,spicy,dinner,4
u230,Chicken 65,spicy,breakfast,5
u230,Khichdi,mild,breakfast,3
u230,Burger,spicy,breakfast,4
u230,Khichdi,mild,snack,5
u231,Palak Paneer,mild,dinner,5
u231,Pizza,spicy,dinner,4
u231,Dal Tadka,mild,lunch,3
u231,Fried Rice,spicy,dinner,3
u231,Hyderabadi Biryani,spicy,breakfast,4
u231,Vada Pav,spicy,snack,5
u231,Tandoori Chicken,spicy,snack,5
u231,Pav Bhaji,spicy,lunch,5
u231,Burger,spicy,lunch,4
u231,Mutton Curry,spicy,dinner,4
u231,Hyderabadi Biryani,spicy,snack,5
u231,Masala Dosa,mild,lunch,5
u231,Veg Pulao,mild,snack,3
u231,Thali,mild,breakfast,5
u231,Upma,mild,dinner,4
u231,Burger,spicy,snack,3
u231,Khichdi,mild,snack,5
u231,Kathi Roll,spicy,dinner,5
u231,Khichdi,mild,breakfast,5
u231,Veg Pulao,mild,snack,4
u231,Palak Paneer,mild,dinner,3
u231,Spring Roll,spicy,dinner,3
u231,Poha,mild,breakfast,4
u231,Vada Pav,spicy,dinner,3
u231,Chole Bhature,spicy,dinner,5
u231,Vada Pav,spicy,breakfast,4
u231,Fried Rice,spicy,snack,5
u231,Mutton Curry,spicy,snack,5
u232,Pav Bhaji,spicy,snack,4
u232,Burger,spicy,breakfast,4
u232,Kathi Roll,spicy,dinner,4
u232,Manchurian,spicy,lunch,5
u232,Burger,spicy,lunch,3
u232,Khichdi,mild,lunch,4
u232,Dhokla,mild,lunch,5
u232,Dal Tadka,mild,breakfast,5
u232,Aloo Paratha,mild,snack,3
u232,Rajma Chawal,mild,breakfast,4
u232,Pizza,spicy,dinner,4
u232,Thali,mild,dinner,4
u232,Chole Bhature,spicy,breakfast,3
u232,Paneer Butter Masala,spicy,breakfast,4
u232,Dhokla,mild,dinner,4
u232,Pizza,spicy,snack,3
u232,Dhokla,mild,lunch,3
u232,Pizza,spicy,dinner,3
u232,Rajma Chawal,mild,breakfast,4
u232,Pav Bhaji,spicy,breakfast,3
u232,Thali,mild,breakfast,4
u232,Pizza,spicy,snack,4
u232,Idli,mild,dinner,4
u232,Chicken 65,spicy,dinner,3
u232,Manchurian,spicy,dinner,4
u232,Fish Fry,spicy,dinner,5
u232,Samosa,spicy,dinner,4
u232,Aloo Paratha,mild,lunch,4
u233,Manchurian,spicy,lunch,3
u233,Thali,mild,breakfast,5
u233,Pav Bhaji,spicy,snack,4
u233,Dhokla,mild,lunch,4
u233,Aloo Paratha,mild,snack,3
u233,Samosa,spicy,lunch,4
u233,Dhokla,mild,snack,4
u233,Kathi Roll,spicy,dinner,4
u233,Upma,mild,lunch,3
u233,Manchurian,spicy,breakfast,3
u233,Spring Roll,spicy,snack,3
u233,Paneer Butter Masala,spicy,snack,4
u233,Butter Naan,mild,breakfast,5
u233,Fried Rice,spicy,snack,4
u233,Chicken 65,spicy,dinner,3
u233,Dhokla,mild,dinner,5
u233,Upma,mild,snack,3
u233,Vada Pav,spicy,snack,3
u233,Manchurian,spicy,breakfast,5
u233,Hyderabadi Biryani,spicy,snack,3
u233,Butter Naan,mild,dinner,4
u233,Hyderabadi Biryani,spicy,breakfast,4
u233,Butter Naan,mild,breakfast,3
u233,Manchurian,spicy,dinner,3
u233,Poha,mild,lunch,5
u233,Pizza,spicy,breakfast,5
u233,Curd Rice,mild,dinner,5
u233,Chole Bhature,spicy,breakfast,4
u234,Paneer Butter Masala,spicy,snack,5
u234,Vada Pav,spicy,breakfast,4
u234,Upma,mild,snack,5
u234,Butter Naan,mild,snack,3
u234,Thali,mild,snack,5
u234,Thali,mild,lunch,4
u234,Dhokla,mild,dinner,4
u234,Kathi Roll,spicy,breakfast,4
u234,Rajma Chawal,mild,lunch,3
u234,Dal Tadka,mild,dinner,4
u234,Pizza,spicy,breakfast,3
u234,Veg Pulao,mild,dinner,3
u234,Tandoori Chicken,spicy,lunch,3
u234,Burger,spicy,lunch,4
u234,Pizza,spicy,breakfast,3
u234,Dal Tadka,mild,lunch,5
u234,Aloo Paratha,mild,breakfast,4
u234,Vada Pav,spicy,lunch,3
u234,Tandoori Chicken,spicy,dinner,4
u234,Samosa,spicy,lunch,3
u234,Samosa,spicy,lunch,4
u234,Manchurian,spicy,lunch,3
u234,Dhokla,mild,snack,3
u234,Curd Rice,mild,breakfast,3
u234,Pav Bhaji,spicy,lunch,4
u234,Spring Roll,spicy,breakfast,4
u234,Dal Tadka,mild,snack,5
u234,Chicken 65,spicy,breakfast,4
u234,Manchurian,spicy,lunch,3
u234,Curd Rice,mild,dinner,3
u235,Idli,mild,dinner,3
u235,Rajma Chawal,mild,dinner,4
u235,Upma,mild,lunch,4
u235,Hyderabadi Biryani,spicy,lunch,4
u235,Chole Bhature,spicy,snack,4
u235,Chole Bhature,spicy,breakfast,5
u235,Spring Roll,spicy,dinner,3
u235,Vada Pav,spicy,lunch,3
u235,Rajma Chawal,mild,snack,3
u235,Tandoori Chicken,spicy,lunch,5
u235,Chicken 65,spicy,breakfast,3
u235,Fish Fry,spicy,dinner,5
u235,Tandoori Chicken,spicy,lunch,3
u235,Chicken 65,spicy,dinner,5
u235,Poha,mild,dinner,3
u235,Veg Pulao,mild,dinner,3
u235,Hyderabadi Biryani,spicy,lunch,4
u235,Curd Rice,mild,snack,3
u235,Fried Rice,spicy,breakfast,3
u235,Vada Pav,spicy,lunch,4
u235,Samosa,spicy,breakfast,5
u235,Masala Dosa,mild,lunch,3
u235,Butter Naan,mild,lunch,5
u235,Hyderabadi Biryani,spicy,snack,4
u235,Vada Pav,spicy,breakfast,4
u235,Idli,mild,dinner,5
u235,Palak Paneer,mild,dinner,3
u235,Fried Rice,spicy,breakfast,3
u235,Rajma Chawal,mild,dinner,3
u235,Pav Bhaji,spicy,lunch,3
u236,Burger,spicy,dinner,3
u236,Fish Fry,spicy,lunch,4
u236,Pav Bhaji,spicy,lunch,3
u236,Chicken 65,spicy,lunch,4
u236,Paneer Butter Masala,spicy,breakfast,3
u236,Upma,mild,breakfast,3
u236,Chole Bhature,spicy,lunch,5
u236,Kathi Roll,spicy,snack,3
u236,Upma,mild,breakfast,4
u236,Dal Tadka,mild,lunch,3
u236,Thali,mild,snack,4
u236,Poha,mild,lunch,5
u236,Veg Pulao,mild,snack,4
u236,Curd Rice,mild,snack,3
u236,Upma,mild,dinner,3
u236,Vada Pav,spicy,snack,3
u236,Idli,mild,dinner,4
u236,Upma,mild,dinner,3
u236,Curd Rice,mild,snack,5
u236,Poha,mild,snack,3
u236,Veg Pulao,mild,lunch,3
u236,Paneer Butter Masala,spicy,breakfast,3
u236,Chole Bhature,spicy,breakfast,3
u236,Masala Dosa,mild,snack,4
u236,Dal Tadka,mild,lunch,4
u236,Fried Rice,spicy,dinner,4
u236,Samosa,spicy,lunch,3
u236,Thali,mild,snack,3
u236,Burger,spicy,dinner,5
u237,Chole Bhature,spicy,snack,5
u237,Khichdi,mild,lunch,5
u237,Upma,mild,breakfast,4
u237,Chole Bhature,spicy,dinner,5
u237,Manchurian,spicy,lunch,3
u237,Butter Naan,mild,breakfast,5
u237,Vada Pav,spicy,lunch,3
u237,Fish Fry,spicy,lunch,3
u237,Burger,spicy,lunch,4
u237,Masala Dosa,mild,snack,3
u237,Masala Dosa,mild,dinner,3
u237,Curd Rice,mild,dinner,5
u237,Vada Pav,spicy,snack,3
u237,Aloo Paratha,mild,dinner,5
u237,Rajma Chawal,mild,dinner,4
u237,Kathi Roll,spicy,breakfast,5
u237,Spring Roll,spicy,dinner,3
u237,Kathi Roll,spicy,breakfast,3
u237,Mutton Curry,spicy,snack,5
u237,Idli,mild,breakfast,5
u237,Khichdi,mild,breakfast,5
u237,Vada Pav,spicy,snack,5
u237,Paneer Butter Masala,spicy,breakfast,4
u237,Fried Rice,spicy,snack,5
u237,Chicken 65,spicy,lunch,4
u238,Thali,mild,snack,5
u238,Spring Roll,spicy,dinner,4
u238,Chicken 65,spicy,lunch,5
u238,Palak Paneer,mild,dinner,5
u238,Rajma Chawal,mild,snack,5
u238,Hyderabadi Biryani,spicy,snack,4
u238,Poha,mild,breakfast,5
u238,Curd Rice,mild,breakfast,3
u238,Idli,mild,dinner,5
u238,Palak Paneer,mild,snack,4
u238,Spring Roll,spicy,snack,5
u238,Chole Bhature,spicy,breakfast,4
u238,Hyderabadi Biryani,spicy,dinner,3
u238,Butter Naan,mild,dinner,5
u238,Khichdi,mild,breakfast,3
u238,Fish Fry,spicy,lunch,3
u238,Vada Pav,spicy,breakfast,4
u238,Hyderabadi Biryani,spicy,breakfast,5
u238,Dhokla,mild,dinner,4
u238,Upma,mild,lunch,3
u238,Pav Bhaji,spicy,lunch,3
u238,Upma,mild,dinner,3
u238,Kathi Roll,spicy,dinner,5
u238,Masala Dosa,mild,dinner,3
u238,Hyderabadi Biryani,spicy,breakfast,4
u239,Dal Tadka,mild,breakfast,5
u239,Thali,mild,dinner,4
u239,Veg Pulao,mild,snack,4
u239,Mutton Curry,spicy,breakfast,5
u239,Paneer Butter Masala,spicy,dinner,4
u239,Dhokla,mild,lunch,3
u239,Hyderabadi Biryani,spicy,snack,3
u239,Palak Paneer,mild,breakfast,5
u239,Paneer Butter Masala,spicy,breakfast,3
u239,Fried Rice,spicy,breakfast,3
u239,Thali,mild,lunch,4
u239,Tandoori Chicken,spicy,dinner,3
u239,Aloo Paratha,mild,dinner,5
u239,Tandoori Chicken,spicy,breakfast,4
u239,Veg Pulao,mild,lunch,4
u239,Chole Bhature,spicy,snack,5
u239,Curd Rice,mild,dinner,4
u239,Pizza,spicy,breakfast,4
u239,Pizza,spicy,breakfast,5
u239,Vada Pav,spicy,breakfast,3
u239,Kathi Roll,spicy,snack,4
u239,Hyderabadi Biryani,spicy,breakfast,3
u239,Burger,spicy,snack,5
u239,Butter Naan,mild,snack,3
u239,Idli,mild,snack,5
u239,Rajma Chawal,mild,snack,3
u239,Kathi Roll,spicy,lunch,3
u239,Samosa,spicy,snack,4
u239,Chicken 65,spicy,dinner,5
u239,Idli,mild,lunch,4
u240,Pizza,spicy,snack,4
u240,Samosa,spicy,dinner,4
u240,Fried Rice,spicy,lunch,5
u240,Curd Rice,mild,breakfast,5
u240,Kathi Roll,spicy,dinner,4
u240,Pizza,spicy,breakfast,4
u240,Hyderabadi Biryani,spicy,breakfast,5
u240,Vada Pav,spicy,lunch,4
u240,Manchurian,spicy,snack,4
u240,Masala Dosa,mild,lunch,5
u240,Curd Rice,mild,dinner,5
u240,Palak Paneer,mild,dinner,3
u240,Masala Dosa,mild,breakfast,4
u240,Aloo Paratha,mild,lunch,5
u240,Kathi Roll,spicy,dinner,5
u240,Chole Bhature,spicy,snack,4
u240,Tandoori Chicken,spicy,snack,4
u240,Vada Pav,spicy,lunch,5
u240,Chicken 65,spicy,dinner,5
u240,Dhokla,mild,lunch,4
u240,Manchurian,spicy,dinner,4
u240,Manchurian,spicy,breakfast,5
u240,Dal Tadka,mild,breakfast,5
u240,Pizza,spicy,lunch,4
u240,Chicken 65,spicy,snack,4
u240,Spring Roll,spicy,snack,5
u240,Aloo Paratha,mild,dinner,4
u240,Samosa,spicy,lunch,4
u240,Spring Roll,spicy,dinner,4
u240,Dal Tadka,mild,breakfast,4
u241,Manchurian,spicy,dinner,4
u241,Masala Dosa,mild,breakfast,5
u241,Tandoori Chicken,spicy,lunch,5
u241,Butter Naan,mild,dinner,4
u241,Idli,mild,breakfast,4
u241,Upma,mild,snack,5
u241,Fish Fry,spicy,lunch,5
u241,Kathi Roll,spicy,breakfast,5
u241,Khichdi,mild,breakfast,5
u241,Manchurian,spicy,lunch,4
u241,Poha,mild,snack,5
u241,Chicken 65,spicy,lunch,3
u241,Chicken 65,spicy,snack,4
u241,Dhokla,mild,breakfast,4
u241,Masala Dosa,mild,snack,5
u241,Tandoori Chicken,spicy,lunch,5
u241,Fried Rice,spicy,lunch,3
u241,Vada Pav,spicy,snack,3
u241,Spring Roll,spicy,dinner,3
u241,Chicken 65,spicy,breakfast,3
u241,Aloo Paratha,mild,breakfast,4
u241,Hyderabadi Biryani,spicy,snack,3
u241,Thali,mild,snack,5
u241,Pizza,spicy,breakfast,3
u241,Poha,mild,snack,3
u242,Burger,spicy,snack,4
u242,Thali,mild,breakfast,4
u242,Khichdi,mild,lunch,5
u242,Pav Bhaji,spicy,snack,5
u242,Fish Fry,spicy,breakfast,5
u242,Thali,mild,snack,5
u242,Palak Paneer,mild,breakfast,3
u242,Idli,mild,breakfast,5
u242,Paneer Butter Masala,spicy,dinner,3
u242,Fried Rice,spicy,breakfast,3
u242,Pizza,spicy,dinner,5
u242,Thali,mild,dinner,3
u242,Veg Pulao,mild,snack,5
u242,Chole Bhature,spicy,snack,4
u242,Veg Pulao,mild,lunch,5
u242,Butter Naan,mild,lunch,4
u242,Butter Naan,mild,breakfast,5
u242,Mutton Curry,spicy,breakfast,4
u242,Mutton Curry,spicy,snack,3
u242,Butter Naan,mild,snack,3
u242,Spring Roll,spicy,dinner,5
u242,Curd Rice,mild,dinner,4
u242,Burger,spicy,dinner,4
u242,Curd Rice,mild,dinner,5
u242,Samosa,spicy,breakfast,4
u242,Curd Rice,mild,dinner,4
u242,Veg Pulao,mild,snack,4
u242,Dal Tadka,mild,dinner,4
u243,Butter Naan,mild,snack,3
u243,Hyderabadi Biryani,spicy,breakfast,3
u243,Dhokla,mild,dinner,5
u243,Samosa,spicy,dinner,3
u243,Samosa,spicy,dinner,5
u243,Thali,mild,breakfast,3
u243,Masala Dosa,mild,snack,5
u243,Mutton Curry,spicy,lunch,4
u243,Spring Roll,spicy,breakfast,3
u243,Fried Rice,spicy,lunch,3
u243,Butter Naan,mild,dinner,4
u243,Khichdi,mild,lunch,4
u243,Dal Tadka,mild,snack,4
u243,Pav Bhaji,spicy,breakfast,3
u243,Idli,mild,dinner,5
u243,Manchurian,spicy,lunch,3
u243,Veg Pulao,mild,breakfast,3
u243,Khichdi,mild,dinner,3
u243,Aloo Paratha,mild,breakfast,3
u243,Fish Fry,spicy,breakfast,3
u243,Palak Paneer,mild,snack,3
u243,Chicken 65,spicy,snack,4
u243,Burger,spicy,dinner,5
u243,Khichdi,mild,snack,4
u243,Pav Bhaji,spicy,breakfast,5
u243,Fish Fry,spicy,dinner,3
u243,Curd Rice,mild,lunch,4
u243,Kathi Roll,spicy,lunch,3
u244,Khichdi,mild,lunch,3
u244,Aloo Paratha,mild,dinner,4
u244,Mutton Curry,spicy,snack,3
u244,Chicken 65,spicy,breakfast,3
u244,Thali,mild,snack,4
u244,Veg Pulao,mild,snack,4
u244,Samosa,spicy,snack,4
u244,Kathi Roll,spicy,breakfast,3
u244,Burger,spicy,dinner,3
u244,Rajma Chawal,mild,dinner,3
u244,Aloo Paratha,mild,dinner,3
u244,Fried Rice,spicy,breakfast,3
u244,Butter Naan,mild,breakfast,4
u244,Curd Rice,mild,breakfast,4
u244,Rajma Chawal,mild,snack,3
u244,Samosa,spicy,snack,5
u244,Tandoori Chicken,spicy,dinner,5
u244,Poha,mild,lunch,4
u244,Fish Fry,spicy,dinner,5
u244,Vada Pav,spicy,lunch,3
u244,Dhokla,mild,breakfast,3
u244,Fish Fry,spicy,breakfast,5
u244,Fried Rice,spicy,breakfast,4
u244,Samosa,spicy,lunch,4
u244,Palak Paneer,mild,snack,4
u244,Burger,spicy,snack,5
u244,Aloo Paratha,mild,breakfast,3
u244,Poha,mild,snack,3
u244,Fish Fry,spicy,breakfast,5
u245,Pav Bhaji,spicy,dinner,4
u245,Tandoori Chicken,spicy,dinner,4
u245,Pizza,spicy,dinner,5
u245,Chole Bhature,spicy,snack,5
u245,Paneer Butter Masala,spicy,dinner,5
u245,Chole Bhature,spicy,snack,5
u245,Manchurian,spicy,lunch,5
u245,Butter Naan,mild,dinner,3
u245,Manchurian,spicy,breakfast,3
u245,Curd Rice,mild,snack,5
u245,Chicken 65,spicy,dinner,5
u245,Hyderabadi Biryani,spicy,breakfast,3
u245,Curd Rice,mild,breakfast,3
u245,Idli,mild,lunch,3
u245,Curd Rice,mild,lunch,4
u245,Pav Bhaji,spicy,breakfast,3
u245,Curd Rice,mild,dinner,4
u245,Pav Bhaji,spicy,snack,4
u245,Manchurian,spicy,dinner,3
u245,Butter Naan,mild,lunch,5
u245,Palak Paneer,mild,dinner,4
u245,Hyderabadi Biryani,spicy,breakfast,5
u245,Chicken 65,spicy,dinner,3
u245,Palak Paneer,mild,lunch,5
u245,Rajma Chawal,mild,breakfast,5
u245,Pizza,spicy,snack,4
u245,Butter Naan,mild,breakfast,4
u245,Curd Rice,mild,lunch,5
u245,Rajma Chawal,mild,dinner,3
u246,Chole Bhature,spicy,lunch,3
u246,Burger,spicy,breakfast,5
u246,Curd Rice,mild,dinner,3
u246,Burger,spicy,breakfast,3
u246,Poha,mild,lunch,3
u246,Chicken 65,spicy,lunch,4
u246,Dal Tadka,mild,snack,3
u246,Manchurian,spicy,snack,4
u246,Samosa,spicy,lunch,3
u246,Khichdi,mild,breakfast,3
u246,Chole Bhature,spicy,lunch,4
u246,Butter Naan,mild,snack,3
u246,Paneer Butter Masala,spicy,breakfast,4
u246,Curd Rice,mild,snack,3
u246,Curd Rice,mild,lunch,4
u246,Khichdi,mild,lunch,3
u246,Paneer Butter Masala,spicy,snack,3
u246,Dal Tadka,mild,lunch,5
u246,Mutton Curry,spicy,breakfast,4
u246,Upma,mild,snack,4
u246,Chicken 65,spicy,dinner,5
u246,Vada Pav,spicy,lunch,5
u246,Thali,mild,lunch,5
u246,Spring Roll,spicy,dinner,4
u246,Chole Bhature,spicy,snack,4
u246,Paneer Butter Masala,spicy,lunch,5
u246,Butter Naan,mild,snack,4
u247,Spring Roll,spicy,dinner,4
u247,Hyderabadi Biryani,spicy,dinner,4
u247,Pizza,spicy,lunch,3
u247,Fish Fry,spicy,snack,5
u247,Dhokla,mild,snack,3
u247,Thali,mild,breakfast,3
u247,Idli,mild,dinner,4
u247,Veg Pulao,mild,breakfast,3
u247,Curd Rice,mild,dinner,4
u247,Veg Pulao,mild,lunch,4
u247,Palak Paneer,mild,dinner,4
u247,Fish Fry,spicy,snack,5
u247,Vada Pav,spicy,breakfast,4
u247,Hyderabadi Biryani,spicy,breakfast,4
u247,Pizza,spicy,snack,5
u247,Masala Dosa,mild,dinner,5
u247,Spring Roll,spicy,breakfast,4
u247,Fried Rice,spicy,snack,3
u247,Dal Tadka,mild,snack,5
u247,Palak Paneer,mild,breakfast,4
u247,Vada Pav,spicy,lunch,3
u247,Kathi Roll,spicy,snack,4
u247,Chicken 65,spicy,breakfast,4
u247,Dhokla,mild,lunch,4
u247,Fish Fry,spicy,lunch,3
u248,Aloo Paratha,mild,dinner,5
u248,Vada Pav,spicy,breakfast,5
u248,Samosa,spicy,lunch,3
u248,Chole Bhature,spicy,lunch,4
u248,Khichdi,mild,snack,5
u248,Fried Rice,spicy,snack,4
u248,Vada Pav,spicy,lunch,5
u248,Curd Rice,mild,dinner,5
u248,Chicken 65,spicy,dinner,3
u248,Curd Rice,mild,lunch,3
u248,Kathi Roll,spicy,lunch,5
u248,Dal Tadka,mild,lunch,5
u248,Masala Dosa,mild,dinner,4
u248,Burger,spicy,lunch,3
u248,Kathi Roll,spicy,lunch,5
u248,Fish Fry,spicy,dinner,3
u248,Fish Fry,spicy,snack,4
u248,Idli,mild,lunch,4
u248,Rajma Chawal,mild,dinner,4
u248,Spring Roll,spicy,lunch,4
u248,Mutton Curry,spicy,snack,5
u248,Dal Tadka,mild,breakfast,5
u248,Khichdi,mild,lunch,3
u248,Chole Bhature,spicy,snack,4
u248,Chicken 65,spicy,snack,4
u248,Tandoori Chicken,spicy,breakfast,4
u249,Tandoori Chicken,spicy,snack,5
u249,Aloo Paratha,mild,dinner,5
u249,Dal Tadka,mild,snack,4
u249,Dhokla,mild,breakfast,3
u249,Thali,mild,lunch,5
u249,Thali,mild,snack,3
u249,Palak Paneer,mild,lunch,3
u249,Pav Bhaji,spicy,dinner,4
u249,Veg Pulao,mild,lunch,3
u249,Paneer Butter Masala,spicy,dinner,4
u249,Rajma Chawal,mild,dinner,4
u249,Veg Pulao,mild,snack,3
u249,Hyderabadi Biryani,spicy,lunch,4
u249,Pav Bhaji,spicy,snack,3
u249,Paneer Butter Masala,spicy,breakfast,4
u249,Fried Rice,spicy,lunch,3
u249,Mutton Curry,spicy,snack,4
u249,Manchurian,spicy,lunch,3
u249,Curd Rice,mild,breakfast,3
u249,Tandoori Chicken,spicy,dinner,5
u249,Samosa,spicy,dinner,5
u249,Chicken 65,spicy,snack,5
u249,Veg Pulao,mild,breakfast,4
u249,Chicken 65,spicy,dinner,3
u249,Poha,mild,snack,3
u249,Fish Fry,spicy,dinner,5
u249,Veg Pulao,mild,lunch,5
u250,Chole Bhature,spicy,breakfast,3
u250,Manchurian,spicy,breakfast,3
u250,Tandoori Chicken,spicy,dinner,3
u250,Thali,mild,snack,3
u250,Veg Pulao,mild,dinner,3
u250,Hyderabadi Biryani,spicy,breakfast,5
u250,Pizza,spicy,snack,3
u250,Mutton Curry,spicy,dinner,4
u250,Poha,mild,lunch,3
u250,Paneer Butter Masala,spicy,dinner,5
u250,Burger,spicy,dinner,4
u250,Poha,mild,snack,4
u250,Vada Pav,spicy,lunch,3
u250,Paneer Butter Masala,spicy,breakfast,5
u250,Idli,mild,snack,5
u250,Curd Rice,mild,dinner,3
u250,Tandoori Chicken,spicy,lunch,4
u250,Kathi Roll,spicy,dinner,3
u250,Khichdi,mild,breakfast,4
u250,Curd Rice,mild,breakfast,3
u250,Butter Naan,mild,breakfast,3
u250,Fried Rice,spicy,dinner,3
u250,Samosa,spicy,lunch,5
u250,Butter Naan,mild,lunch,5
u250,Pav Bhaji,spicy,lunch,3
u250,Dal Tadka,mild,dinner,3
u250,Chole Bhature,spicy,snack,3
u250,Paneer Butter Masala,spicy,lunch,5
u251,Burger,spicy,lunch,5
u251,Spring Roll,spicy,breakfast,3
u251,Butter Naan,mild,dinner,5
u251,Hyderabadi Biryani,spicy,snack,4
u251,Spring Roll,spicy,lunch,4
u251,Dhokla,mild,snack,3
u251,Pizza,spicy,lunch,3
u251,Tandoori Chicken,spicy,snack,4
u251,Veg Pulao,mild,dinner,3
u251,Upma,mild,dinner,5
u251,Vada Pav,spicy,dinner,3
u251,Aloo Paratha,mild,snack,4
u251,Burger,spicy,dinner,4
u251,Kathi Roll,spicy,dinner,5
u251,Tandoori Chicken,spicy,dinner,3
u251,Vada Pav,spicy,dinner,5
u251,Tandoori Chicken,spicy,snack,3
u251,Palak Paneer,mild,breakfast,4
u251,Pizza,spicy,breakfast,4
u251,Kathi Roll,spicy,lunch,3
u251,Burger,spicy,snack,5
u251,Curd Rice,mild,snack,5
u251,Curd Rice,mild,dinner,5
u251,Spring Roll,spicy,snack,3
u251,Spring Roll,spicy,dinner,5
u251,Aloo Paratha,mild,snack,5
u251,Chole Bhature,spicy,snack,3
u251,Rajma Chawal,mild,dinner,4
u251,Kathi Roll,spicy,breakfast,4
u252,Thali,mild,dinner,5
u252,Upma,mild,breakfast,3
u252,Curd Rice,mild,breakfast,4
u252,Khichdi,mild,dinner,4
u252,Tandoori Chicken,spicy,dinner,4
u252,Veg Pulao,mild,dinner,3
u252,Kathi Roll,spicy,dinner,5
u252,Kathi Roll,spicy,snack,4
u252,Burger,spicy,breakfast,5
u252,Upma,mild,breakfast,4
u252,Rajma Chawal,mild,dinner,3
u252,Kathi Roll,spicy,snack,4
u252,Tandoori Chicken,spicy,snack,5
u252,Masala Dosa,mild,snack,5
u252,Pav Bhaji,spicy,snack,3
u252,Samosa,spicy,snack,3
u252,Dal Tadka,mild,snack,3
u252,Butter Naan,mild,lunch,5
u252,Palak Paneer,mild,dinner,5
u252,Thali,mild,dinner,4
u252,Burger,spicy,lunch,4
u252,Pizza,spicy,lunch,4
u252,Fried Rice,spicy,breakfast,5
u252,Pav Bhaji,spicy,breakfast,5
u252,Palak Paneer,mild,snack,4
u252,Pizza,spicy,snack,5
u252,Paneer Butter Masala,spicy,dinner,4
u253,Masala Dosa,mild,dinner,3
u253,Samosa,spicy,breakfast,4
u253,Poha,mild,dinner,5
u253,Veg Pulao,mild,dinner,5
u253,Vada Pav,spicy,breakfast,3
u253,Dhokla,mild,lunch,4
u253,Tandoori Chicken,spicy,snack,4
u253,Poha,mild,breakfast,3
u253,Pizza,spicy,dinner,5
u253,Manchurian,spicy,dinner,4
u253,Tandoori Chicken,spicy,snack,5
u253,Butter Naan,mild,breakfast,4
u253,Tandoori Chicken,spicy,lunch,3
u253,Paneer Butter Masala,spicy,dinner,4
u253,Khichdi,mild,dinner,4
u253,Dhokla,mild,dinner,3
u253,Butter Naan,mild,breakfast,4
u253,Khichdi,mild,lunch,4
u253,Samosa,spicy,breakfast,5
u253,Palak Paneer,mild,lunch,3
u253,Burger,spicy,dinner,3
u253,Masala Dosa,mild,breakfast,3
u253,Kathi Roll,spicy,snack,3
u253,Dhokla,mild,dinner,4
u253,Thali,mild,dinner,5
u253,Pav Bhaji,spicy,lunch,5
u253,Dhokla,mild,dinner,4
u253,Palak Paneer,mild,breakfast,3
u253,Rajma Chawal,mild,snack,5
u254,Fried Rice,spicy,breakfast,5
u254,Upma,mild,dinner,3
u254,Chicken 65,spicy,dinner,3
u254,Pizza,spicy,snack,4
u254,Thali,mild,lunch,3
u254,Dal Tadka,mild,lunch,3
u254,Vada Pav,spicy,dinner,5
u254,Butter Naan,mild,snack,4
u254,Curd Rice,mild,breakfast,3
u254,Pizza,spicy,snack,5
u254,Mutton Curry,spicy,snack,3
u254,Dal Tadka,mild,lunch,4
u254,Chole Bhature,spicy,breakfast,5
u254,Manchurian,spicy,lunch,5
u254,Mutton Curry,spicy,snack,4
u254,Paneer Butter Masala,spicy,snack,4
u254,Fish Fry,spicy,lunch,5
u254,Spring Roll,spicy,snack,5
u254,Chicken 65,spicy,breakfast,4
u254,Chicken 65,spicy,dinner,4
u254,Dhokla,mild,breakfast,4
u254,Pav Bhaji,spicy,dinner,5
u254,Palak Paneer,mild,lunch,3
u254,Spring Roll,spicy,lunch,5
u254,Dhokla,mild,breakfast,5
u254,Veg Pulao,mild,snack,5
u254,Manchurian,spicy,lunch,5
u254,Paneer Butter Masala,spicy,dinner,4
u254,Fish Fry,spicy,breakfast,5
u255,Tandoori Chicken,spicy,snack,3
u255,Chole Bhature,spicy,snack,3
u255,Khichdi,mild,breakfast,3
u255,Upma,mild,dinner,4
u255,Pav Bhaji,spicy,dinner,3
u255,Masala Dosa,mild,lunch,3
u255,Mutton Curry,spicy,snack,4
u255,Idli,mild,breakfast,5
u255,Vada Pav,spicy,breakfast,3
u255,Aloo Paratha,mild,breakfast,5
u255,Idli,mild,snack,4
u255,Aloo Paratha,mild,snack,5
u255,Pav Bhaji,spicy,dinner,4
u255,Khichdi,mild,dinner,5
u255,Tandoori Chicken,spicy,lunch,4
u255,Rajma Chawal,mild,dinner,4
u255,Vada Pav,spicy,breakfast,4
u255,Paneer Butter Masala,spicy,lunch,4
u255,Khichdi,mild,snack,3
u255,Chicken 65,spicy,lunch,3
u255,Burger,spicy,snack,5
u255,Fish Fry,spicy,breakfast,4
u255,Kathi Roll,spicy,snack,5
u255,Dal Tadka,mild,lunch,3
u255,Fish Fry,spicy,dinner,5
u255,Kathi Roll,spicy,lunch,5
u255,Khichdi,mild,breakfast,5
u255,Chicken 65,spicy,lunch,5
u255,Fried Rice,spicy,breakfast,5
u256,Tandoori Chicken,spicy,snack,3
u256,Samosa,spicy,dinner,3
u256,Spring Roll,spicy,dinner,5
